KWHSPH,KWHCOL,KWHWTH,KWHRFG,KWHRFG1,KWHRFG2,KWHFRZ,KWHCOK,KWHMICRO,KWHCW,KWHCDR,KWHDWH,KWHLGT,KWHTVREL,KWHTV1,KWHTV2,KWHAHUHEAT,KWHAHUCOL,KWHEVAPCOL,KWHCFAN,KWHDHUM,KWHHUM,KWHPLPMP,KWHHTBPMP,KWHHTBHEAT,KWHNEC,location
0,0,0,1245.419,758.381,487.038,0,38.839,147.531,25.319,0,0,74.36,526.495,59.924,36.118,0,0,1633.923,17.131,0,86.601,0,0,0,253.943,1
178.148,1140.757,0,490.094,474.679,15.414,0,224.805,192.176,40.986,463.013,0,2200.331,585.37,187.799,59.75,153.298,58.7,0,434.714,0,0,0,0,0,647.196,1
0,0,0,278.58,278.58,0,0,0,67.966,0,0,0,268.726,70.097,70.097,0,31.206,0,0,0,0,0,0,0,0,441.424,2
0,0,0,307.632,307.632,0,0,0,106.183,58.252,596.999,0,365.184,1518.327,458.524,484.655,39.763,0,0,434.298,0,0,0,0,0,1916.361,1
0,244.23,0,607.633,607.633,0,297.647,0,38.774,0,0,0,620.196,1951.216,676.892,486.119,51.714,0,0,0,0,0,0,0,0,564.735,1
0,0,0,571.224,571.224,0,0,0,88.767,59.077,606.596,0,101.49,1710.359,91.634,56.952,0,0,868.255,18.245,0,0,0,0,0,818.991,1
0,0,4360.149,868.018,868.018,0,0,0,686.383,29.607,480.363,0,1002.998,585.717,189.375,338.23,0,0,0,411.837,0,0,0,0,0,900.784,1
0,2436.238,0,1251.91,1251.91,0,0,0,158.918,30.333,0,0,706.097,695.936,278.928,30.239,47.946,117.029,0,91.727,0,0,0,0,0,417.47,1
1564.492,4462.037,1287.001,1661.374,991.099,670.274,0,116.754,59.378,15.906,328.249,34.983,699.75,498.618,174.624,66.121,30.107,273.259,0,708.757,0,0,1431.604,0,0,599.201,1
0,0,0,877.55,877.55,0,0,0,49.811,65.149,665.054,0,716.375,184.256,70.155,14.605,16.074,0,1482.627,336.452,0,0,0,0,0,1002.225,1
0,0,0,288.574,271.711,16.863,0,709.652,0,136.009,1094.628,0,388.345,220.682,177.327,0,0,0,0,0,0,0,0,0,0,1348.727,3
0,1176.162,0,1754.882,769.869,985.013,0,0,71.861,121.215,0,211.911,3634.163,751.351,384.576,104.209,36.151,62.208,0,719.506,0,0,1305.449,44.322,158.632,2834.188,1
0,2953.161,1636.268,887.112,887.112,0,0,310.443,213.935,45.25,576.094,169.327,3033.016,1309.918,167.273,37.993,723.265,126.915,0,310.675,631.908,395.03,0,0,0,3183.477,1
0,1211.198,6109.06,1196.785,829.78,367.005,0,296.485,49.611,0,0,0,241.493,761.707,225.382,190.157,633.688,62.29,0,0,0,0,0,0,0,713.717,3
512.835,509.353,0,697.618,697.618,0,0,153.866,411.014,31.579,639.138,65.517,1476.472,680.565,84.108,52.409,93.485,24.943,0,153.349,0,0,0,0,0,945.64,1
0,1042.736,0,1405.826,587.895,817.931,427.791,0,243.138,109.032,0,399.989,2964.96,1146.068,222.945,225.511,624.165,57.541,0,59.553,657.14,244.123,815.487,0,0,1898.45,3
632.541,857.619,0,601.086,601.086,0,0,0,141.083,52.937,0,0,680.334,310.651,79.675,0,37.845,0,0,0,0,101.229,0,0,0,772.163,1
0,135.019,3377.752,599.149,599.149,0,0,329.981,71.905,39.403,1201.292,199.227,173.465,616.296,391.436,78.726,78.204,0,0,0,0,0,0,0,0,417.308,1
687.444,1467.186,1940.608,1282.766,717.094,565.672,0,25.211,0,31.769,0,0,1491.106,427.816,254.841,63.557,11.022,63.362,0,735.357,0,0,0,0,0,356.143,1
4423.395,145.502,3115.675,589.86,589.86,0,0,375.225,146.324,0,0,0,1244.354,81.162,81.096,0,0,0,0,0,0,0,0,0,0,892.245,2
0,43.945,0,472.716,415.079,57.637,0,0,60.76,0,0,0,37.054,65.149,51.153,14.657,0,0,0,9.503,0,0,0,0,0,197.817,1
1805.708,11151.261,3117.667,706.626,706.626,0,0,146.462,29.87,26.104,336.43,0,320.232,1060.734,682.69,0,35.95,712.841,0,830.72,0,0,0,0,0,1169.199,1
0,1308.962,2933.134,770.57,770.57,0,0,0,282.959,30.51,0,0,330.311,1129.219,899.99,138.292,281.919,0,0,81.96,0,0,0,0,0,769.248,1
0,1302.222,3217.204,1101.237,297.039,402.119,0,38.998,247.666,16.068,328.633,0,1991.343,1188.631,365.48,306.903,562.797,73.077,0,585.332,0,0,0,0,0,1077.818,2
0,1528.039,0,803.492,238.583,564.91,0,0,29.663,12.699,0,0,550.77,1669.242,381.014,220.85,29.611,0,0,0,0,0,0,0,0,748.629,1
448.942,1116.839,1345.102,619.027,619.027,0,0,33.966,190.482,0,0,0,630.102,0,0,0,0,39.283,0,15.51,0,81.933,0,0,0,445.399,1
346.234,0,1407.31,993.159,429.894,364.494,293.247,537.714,448.198,0,0,0,1338.933,669.631,368.1,35.601,0,0,0,306.582,327.289,0,0,0,0,866.703,1
949.885,1112.515,0,1305.688,948.288,357.4,496.312,350.575,138.377,16.035,0,0,1762.945,108.405,84.356,0,370.041,57.858,0,0,340.084,440.205,0,0,0,1030.89,1
534.878,118.552,0,1229.739,703.227,526.512,0,382.652,250.214,68.129,693.849,80.035,168.264,270.754,217.947,0,11.78,9.522,0,12.561,0,0,0,0,0,703.697,1
2410.059,426.641,2845.299,1451.116,698.314,752.802,0,232.18,59.056,37.443,479.924,37.17,1393.884,937.211,289.483,227.03,43.642,19.871,0,49.861,1976.897,0,0,0,0,649.024,1
0,1278.555,3821.231,672.425,672.425,0,1750.75,244.113,99.982,15.001,173.6,0,462.514,2366.216,673.368,582.361,390.324,0,0,172.782,0,0,0,0,0,1416.129,1
0,1066.258,0,273.692,273.692,0,275.779,0,42.412,71.498,911.134,0,535.91,604.317,311.459,37.077,0,0,0,35.204,0,0,0,0,0,6111.223,3
261.153,395.077,2704.041,1109.483,295.907,813.576,0,0,68.824,49.5,632.188,92.772,873.032,1067.617,311.216,83.967,0,0,0,298.212,499.486,257.347,0,0,0,936.242,1
387.476,756.36,0,1364.832,761.472,301.923,0,0,47.895,26.682,452.769,88.367,2555.824,1001.901,487.903,51.961,327.729,43.429,0,418.783,473.294,309.149,754.825,0,0,891.684,1
52.75,0,0,284.925,284.925,0,0,0,192.159,92.153,937.484,0,800.399,98.311,60.068,0,0,0,0,0,0,0,0,0,0,541.547,1
0,5287.867,0,1190.588,1190.588,0,489.56,0,100.303,132.252,1676.247,159.637,3029.076,1229.342,190.915,100.002,168.32,253.185,0,584.171,0,0,0,0,0,533.906,2
0,2487.85,0,780.499,780.499,0,527.396,234.336,220.49,57.18,728.929,70.73,951.964,1676.862,372.389,54.814,186.931,121.406,0,1130.36,0,449.693,0,0,0,896.727,2
3997.236,455.935,3890.195,524.149,524.149,0,0,150.44,96.192,141.805,1582.437,37.273,212.313,1318.102,135.822,68.949,70.795,20.68,0,0,0,0,0,0,0,1176.708,1
0,923.381,0,750.796,750.796,0,0,0,344.108,158.096,0,0,872.725,944.647,135.541,59.043,22.879,0,0,40.917,0,0,0,0,0,909.868,1
0,148.76,0,409.179,409.179,0,404.226,437.142,103.348,31.16,401.115,29.471,472.402,541,182.175,50.772,88.712,6.143,0,0,0,0,0,0,0,523.98,2
5926.528,1027.679,1752.473,699.341,699.341,0,0,0,47.495,31.564,325.819,37.32,1921.046,210.953,36.388,36.388,129.191,52.856,0,0,2649.047,368.135,0,0,0,188.297,1
5136.812,10913.323,4482.325,699.884,699.884,0,0,141.427,601.51,197.838,2503.961,168.244,1270.741,1111.673,88.712,33.181,104.926,739.1,0,659.889,0,0,1213.701,0,0,1225.545,1
0,500.035,6258.424,548.965,548.965,0,264.554,217.774,69.353,47.794,489.68,95.117,637.751,245.313,84.41,36.402,449.808,19.328,0,0,0,204.455,0,0,0,522.649,3
1247.094,1543.529,978.254,599.727,599.727,0,0,0,39.311,49.311,629.318,0,144.998,473.256,68.809,36.243,22.959,72.165,0,350.215,0,0,0,0,0,732.764,3
2747.548,7754.942,2370.552,486.542,486.542,0,453.049,218.837,248.695,24.36,494.512,95.514,637.449,2263.279,869.502,314.602,82.144,525.023,0,699.497,2148.379,0,1203.126,0,0,921.139,3
0,959.372,0,752.405,752.405,0,488.968,497.517,146.525,77.682,1563.476,205.313,6991.149,490.372,69.897,76.708,357.756,57.288,0,552.939,2013.118,0,0,0,0,1137.017,1
179.5,0,0,604.173,604.173,0,425.737,177.961,105.721,12.701,261.891,0,190.779,909.417,280.896,171.364,49.525,0,600.073,104.79,0,0,0,0,0,1019.468,1
7649.522,1537.415,3357.536,1247.35,758.761,309.316,0,399.319,140.449,93.41,1185.663,126.113,537.541,1605.551,215.999,176.564,134.452,75.856,0,229.031,0,0,0,0,0,857.481,1
188.883,375.116,1518.533,276.246,276.246,0,0,59.894,238.722,0,0,0,575.788,383.274,201.148,0,24.256,0,0,0,0,22.421,0,0,0,418.864,1
610.738,617.743,0,1246.394,539.427,706.967,0,0,217.547,47.619,487.868,37.467,409.711,765.785,266.867,36.328,35.562,0,0,50.329,0,0,0,0,0,1199.239,1
0,752.769,0,747.211,747.211,0,0,127.345,49.267,94.855,0,0,676.973,560.846,189.081,36.258,704.567,35.503,0,40.732,660.424,0,0,0,0,937.418,3
0,1341.873,0,280.947,280.947,0,434.497,295.491,212.24,111.085,1128.437,72.052,1433.732,1179.627,195.906,37.385,190.734,63.539,0,402.026,0,0,0,0,0,914.519,1
0,1093.252,1146.74,2247.625,1358.022,442.843,952.845,0,71.479,17.374,182.541,103.901,830.939,715.205,131.776,0,1239.712,58.365,0,719.312,0,0,0,0,0,950.158,3
0,0,0,446.857,446.857,0,0,0,48.068,0,0,0,243.612,312.133,52.454,14.943,6.535,0,0,0,0,0,0,0,0,1671.322,1
0,3021.019,0,649.317,649.317,0,835.328,0,671.774,75.676,961.941,0,1715.458,767.811,188.044,118.162,1190.895,159.732,0,40.287,908.673,425.143,0,0,0,847.851,1
0,888.341,0,894.516,617.136,277.38,0,351.706,195.827,25.158,0,65.639,975.981,451.171,113.987,36.234,527.822,44.835,0,147.253,330.445,245.64,0,0,0,1141.901,1
1736.272,1436.273,1417.68,313.253,313.253,0,0,90.168,8.194,31.772,327.858,0,223.681,15.319,15.319,0,0,0,0,17.052,0,0,0,0,0,333.479,3
0,2724.819,3560.423,1069.85,649.197,420.653,0,43.852,325.541,180.372,1996.856,242.53,19093.061,2349.219,898.746,350.942,157.315,140.031,0,0,0,0,0,0,0,1681.447,1
0,2441.078,0,799.775,723.69,76.085,0,0,40.221,45.064,340.64,0,1814.917,224.814,175.489,14.613,542.596,0,0,19.001,0,0,0,0,0,471.023,1
0,146.021,0,549.917,549.917,0,0,27.867,134.3,0,0,0,396.83,63.616,14.846,0,72.83,0,0,0,0,110.683,0,0,0,539.406,1
0,0,0,502.465,502.465,0,0,0,59.124,0,0,0,154.143,1188.682,203.77,73.649,0,0,0,240.34,0,0,0,0,0,988.607,1
0,322.321,0,1022.867,503.726,519.142,0,0,126.772,65.853,0,67.927,265.828,2616.384,528.059,75.021,112.429,13.943,0,477.351,0,98.554,0,0,0,3386.371,1
0,951.564,4882.099,217.22,217.22,0,0,226.117,19.716,73.844,940.004,154.868,958.618,517.348,84.232,14.952,548.928,0,0,30.373,0,0,0,0,0,873.131,3
0,504.88,0,276.083,276.083,0,0,0,143.433,67.482,0,69.34,417.743,2965.056,344.05,353.292,186.911,0,0,0,0,0,0,0,0,3567.071,1
8462.265,4551.847,2563.98,557.746,557.746,0,0,279.288,138.827,63.892,652.214,181.698,780.057,967.241,313.256,84.425,160.85,325.053,0,176.528,0,0,0,0,0,793.046,3
0,1149.514,0,471.84,471.84,0,0,0,170.656,8.003,0,0,285.904,0,0,0,61.529,43.319,0,0,0,0,0,0,0,604.234,1
0,1734.883,2419.188,981.2,417.386,563.814,676.618,528.989,375.816,42.078,430.51,117.459,2127.573,935.989,222.085,34.955,261.5,77.887,0,222.611,0,0,749.818,0,0,1232.494,1
0,843.007,0,534.609,534.609,0,0,178.856,121.578,16.775,342.586,217.242,1806.6,1786.626,296.687,218.767,294.772,39.301,0,508.766,1154.816,322.549,0,0,0,756.916,2
6414.156,8346.077,2820.166,1345.418,654.946,690.472,460.267,667.75,70.529,31.707,513.159,215.661,1096.719,1824.588,292.417,312.989,110.678,434.3,0,322.249,0,0,0,0,0,1082.139,1
0,0,0,1254.446,1254.446,0,0,361.949,209.869,48.521,496.969,0,1124.202,590.145,278.816,52.713,261.698,0,831.829,17.357,0,0,0,0,0,711.015,2
0,2772.594,4414.688,1925.79,1279.412,646.378,914.592,424.111,61.149,85.584,1085.354,34.63,1342.558,316.346,84.895,0,877.777,163.308,0,0,0,0,0,0,0,1271.12,3
0,108.497,0,770.853,770.853,0,0,75.943,61.487,13.623,144.34,0,245.399,576.16,169.404,168.653,0,9.709,0,40.882,0,0,0,0,0,361.798,1
0,2419.228,0,1544.355,1159.653,384.702,0,115.798,233.501,20.493,1242.335,42.516,1435.841,669.845,330.905,16.401,500.246,144.75,0,127.727,0,0,0,0,0,979.44,1
0,381.452,0,731.327,731.327,0,0,672.078,265.097,19.567,401.273,0,799.332,1159.655,349.814,344.438,133.072,21.088,0,13.563,0,0,0,0,0,541.497,3
2160.755,2279.37,3260.777,1060.794,1060.794,0,0,0,28.611,12.838,169.059,95.241,284.764,477.428,379.381,0,223.81,0,0,31.533,0,0,0,0,0,696.402,1
332.331,0,0,641.919,641.919,0,0,121.904,88.567,49.633,800.012,0,1172.804,280.456,189.653,52.52,362.13,0,899.901,155.432,0,67.041,0,0,0,697.447,1
756.378,1073.882,1328.156,160.343,160.343,0,0,7.099,13.509,11.91,242.932,47.134,864.229,95.479,78.629,0,9.018,48.5,0,0,0,0,0,0,0,182.431,1
120.603,259.697,764.841,511.264,511.264,0,0,191.132,63.3,0,0,0,412.453,90.365,68.142,0,0,0,0,0,0,0,0,0,0,427.249,1
0,734.262,0,856.943,428.921,428.022,0,0,36.887,45.034,458.553,69.015,703.853,201.124,60.721,0,29.916,37.623,0,189.912,0,0,0,0,0,198.83,2
124.804,180.47,1070.087,1009.001,520.822,488.178,0,0,213.216,91.181,922.312,0,318.373,1438.216,917.053,131.37,56.195,0,0,40.091,0,0,0,0,0,602.786,3
0,4142.032,0,2573.785,733.943,612.054,0,332.519,212.649,119.017,1900.317,106.636,14603.509,3759.114,561.089,118.161,525.039,325.61,0,431.657,0,428.02,0,0,0,1054.741,1
522.261,612.147,0,717.719,717.719,0,441.639,710.914,239.069,81.517,1037.699,231.476,1569.44,593.48,188.309,41.535,14.894,31.415,0,250.807,0,0,0,0,0,732.942,1
7782.401,1832.015,0,1182.933,804.916,378.017,1705.97,546.202,201.756,119.676,1349.371,192.424,2300.691,626.645,190.812,52.791,521.93,81.02,0,469.878,1667.423,378.013,0,0,0,868.844,1
2643.051,1803.394,4376.7,592.791,592.791,0,0,372.595,0,81.396,828.725,66.786,369.23,292.26,142.383,52.666,0,63.131,0,31.677,0,45.759,0,465.272,1667.019,761.803,3
2937.447,1201.814,0,1868.926,1062.718,806.208,422.86,225.718,149.812,81.254,827.287,212.945,2818.496,668.902,190.423,84.574,314.939,73.638,0,549.813,0,0,0,0,0,566.147,1
0,3118.925,0,901.681,592.475,309.205,0,0,161.81,65.69,0,97.41,1054.331,1722.501,231.03,231.133,573.957,184.356,0,0,0,0,1506.825,0,0,663.528,1
10437.887,0,3907.61,1759.525,706.757,525.956,0,205.169,201.189,53.287,679.046,67.568,1695.335,733.084,160.65,16.287,0,0,0,0,3019.167,0,0,0,0,559.75,3
0,322.531,0,863.33,212.082,651.248,0,247.045,30.054,78.157,0,155.662,398.986,1093.098,297.987,15.908,138.239,0,0,175.376,0,0,0,0,0,10348.475,1
0,0,0,665.702,665.702,0,0,62.573,93.66,18.06,294.741,29.582,202.063,175.45,100.498,15.972,0,0,0,45.722,506.122,0,0,103.755,0,286.049,3
72.841,254.968,0,1341.458,766.178,575.28,253.048,452.64,27.347,25.195,514.246,177.467,507.162,301.929,156.716,0,58.03,12.955,0,0,0,0,0,0,0,732.781,1
0,1091.778,0,1167.143,585.766,581.377,0,0,188.35,28.31,1011.425,32.288,3383.845,648.929,301.136,14.903,361.103,58.815,0,328.159,0,0,0,0,0,341.094,1
0,0,0,753.594,753.594,0,0,0,9.981,29.396,0,33.594,1724.631,426.345,141.052,77.207,310.336,0,0,59.63,0,0,0,0,0,832.304,1
0,0,0,748.055,748.055,0,554.154,0,38.817,0,0,0,533.516,782.169,185.235,0,363.825,0,0,18.048,0,0,0,0,0,942.887,1
0,2504.755,0,2137.465,1003.93,604.087,0,264.729,73.834,59.254,756.364,103.054,256.31,1055.749,101.306,36.838,555.53,161.455,0,84.623,0,0,0,0,0,801.274,1
0,5702.864,0,495.429,495.429,0,0,0,216.817,101.439,0,129.87,1575.468,1162.785,232.152,133.507,156.032,307.199,0,252.563,0,0,0,0,0,1202.469,1
0,547.036,0,781.747,600.738,181.009,0,170.006,50.971,27.286,351.62,99.223,619.882,862.807,326.093,0,197.719,24.523,0,337.669,0,157.711,0,0,0,6165.794,1
63.107,1822.362,1211,556.704,556.704,0,0,0,0,37.291,0,0,1040.842,257.73,129.527,0,44.695,89.056,0,177.625,0,0,0,0,0,286.916,1
0,1378.441,0,1611.008,969.067,552.099,0,0,70.315,65.347,0,38.163,504.392,1453.994,164.638,54.048,318.962,75.87,0,47.714,0,312.331,0,0,0,539.435,1
0,276.555,0,1957.639,501.237,526.117,459.199,121.454,37.703,14.846,156.742,0,244.475,587.778,255.159,15.439,90.101,24.729,0,21.058,0,0,0,0,0,324.285,1
0,4980.805,5257.136,263.668,263.668,0,0,185.677,83.116,26.993,177.289,0,102.474,362.223,198.575,60.857,0,0,0,0,0,0,0,0,0,6959.602,1
117.328,377.327,1428.527,701.029,701.029,0,287.545,439.747,179.977,125.723,1609.683,319.602,1165.518,1217.131,281.665,145.383,343.261,22.892,0,166.086,0,0,0,0,0,918.266,2
2283.084,0,0,578.618,578.618,0,0,121.805,0,0,0,0,183.675,61.768,36.735,0,0,0,0,0,0,0,0,0,0,4872.014,1
2656.804,148.873,3199.844,217.281,217.281,0,0,207.527,16.4,0,0,0,148.02,752.196,478.153,52.709,0,0,0,0,0,0,0,0,0,1024.553,1
0,281.765,5360.006,726.417,726.417,0,405.62,0,69.784,93.562,0,0,114.799,502.202,301.609,141.738,978.658,0,0,17.639,0,0,1068.794,0,0,1054.947,2
0,432.16,0,266.77,266.77,0,0,98.119,184.773,54.592,558.917,28.771,707.398,210.002,52.093,14.453,73.087,26.273,0,119.616,0,0,0,0,0,746.689,1
0,527.578,0,1105.97,1105.97,0,523.944,124.448,155.403,54.897,0,101.126,3111.672,746.781,230.442,37.064,0,24.229,0,1039.246,0,344.354,0,626.001,2276.669,959.475,3
3867.699,1833.942,4584.256,217.003,217.003,0,0,287.764,294.704,99.607,793.431,94.219,1447.067,260.384,81.099,45.957,65.784,82.973,0,603.329,0,0,0,0,0,655.315,1
2275.777,0,4141.166,268.982,268.982,0,0,265.916,193.212,53.366,1076.132,0,487.729,448.363,301.946,0,0,0,0,0,0,0,0,0,0,699.846,1
1873.313,4707.667,4935.705,202.48,202.48,0,0,413.494,71.815,354.234,3943.377,131.323,626.743,871.31,89.222,151.225,32.077,236.212,0,752.951,0,73.44,0,0,0,680.433,1
0,2765.243,0,2387.695,647.479,867.018,0,246.559,310.37,25.837,523.912,220.599,1121.213,422.942,115.722,15.906,532.659,156.884,0,734.087,0,421.318,0,0,0,1447.614,2
573.061,527.003,0,838.778,434.557,202.135,264.176,0,29.702,38.072,487.596,66.168,740.755,1011.246,129.402,110.146,353.24,27.233,0,86.93,341.616,0,0,0,0,718.491,3
0,17634.867,0,1670.671,762.885,907.786,0,237.744,360.199,60.624,1220.771,39.002,1700.656,1761.759,70.483,53.618,123.583,1188.207,0,1188.116,0,0,1409.829,0,0,1238.807,1
0,1103.107,0,505.994,505.994,0,344.81,164.158,10.013,35.852,551.691,35.049,38.689,136.946,112.049,0,46.526,49.068,0,0,0,0,0,0,0,3135.723,1
2284.611,1424.354,0,244.209,244.209,0,720.788,0,59.538,0,0,0,443.34,401.458,303.324,0,288.902,68.264,0,0,0,0,0,0,0,793.657,1
0,5654.185,2818.574,752.768,752.768,0,264.215,234.125,59.406,25.376,327.378,95.011,294.333,761.934,232.436,102.027,0,342.112,0,551.664,0,0,0,0,0,1296.512,1
6236.925,1216.121,3532.149,852.987,701.07,151.917,276.885,124.405,149.97,131.545,1334.874,126.809,1865.833,371.512,214.262,0,128.753,62.403,0,31.675,1616.06,0,0,0,0,946.577,1
1044.678,715.747,0,2007.174,752.994,1254.18,264.294,172.407,148.014,203.816,2381.235,0,515.665,740.417,177.723,110.317,146.246,31.131,0,50.489,0,45.364,0,0,0,566.921,1
0,261.298,0,759.7,759.7,0,0,368.551,0,12.016,158.526,0,301.801,180.119,93.043,0,112.483,17.683,0,158.811,0,0,0,0,0,505.274,1
7631.273,1977.896,4611.51,433.995,433.995,0,290.048,455.115,207.076,62.929,642.776,124.439,1915.052,227.396,69.068,0,0,0,0,56.793,0,120.094,0,0,0,1095.865,3
3630.246,473.587,3546.853,756.542,756.542,0,0,277.917,199.941,16.286,171.435,0,1106.128,1072.078,660.967,150.848,47.778,20.981,0,0,0,0,0,0,0,841.23,1
0,2416.988,5531.983,1073.358,784.571,288.787,0,511.983,159.433,49.021,985.967,197.719,827.552,360.06,189.714,0,0,124.577,0,0,0,0,0,0,0,831.361,1
0,0,0,446.894,446.894,0,0,443.629,0,16.562,0,0,430.318,346.611,194.34,0,8.265,0,0,0,0,0,0,0,0,1077.528,1
1199.469,3887.951,1167.779,245.65,245.65,0,0,51.658,172.34,0,0,0,202.65,137.31,69.98,52.594,14.921,137.336,0,0,0,0,0,0,0,409.968,1
4294.257,1935.586,3666.598,620.105,620.105,0,0,112.288,144.988,69.135,1386.897,244.383,3288.23,1076.439,324.157,114.187,82.266,93.082,0,230.162,0,0,0,0,0,1690.037,1
5393.01,1340.36,5603.034,789.412,789.412,0,0,260.234,154.524,87.576,1110.828,0,1031.174,203.221,78.754,100.163,0,0,0,397.956,0,0,0,0,0,369.513,1
1487.291,3532.186,0,771.942,771.942,0,265.041,0,29.753,29.057,0,0,944.017,869.352,225.498,69.21,144.699,175.505,0,0,520.464,0,0,0,0,1073.69,3
0,0,0,788.743,582.214,206.529,749.629,0,193.517,42.381,681.043,0,159.259,387.17,35.172,35.123,319.99,0,0,174.608,0,0,235.074,0,0,434.775,2
836.729,1934.159,0,823.618,823.618,0,1049.266,309.572,73.104,64.844,1305.154,197.244,1695.216,122.767,69.577,0,235.595,87.858,0,340.657,0,0,0,0,0,484.671,1
1174.989,526.918,0,880.548,696.098,184.45,503.729,144.663,69.169,47.606,487.719,66.118,189.862,565.728,149.597,40.731,384.203,26.601,0,0,1010.506,395.876,0,0,0,703.024,1
0,543.949,0,239.703,239.703,0,757.299,338.899,157.009,117.385,1488.005,0,2438.933,607.051,112.072,77.908,277.106,24.893,0,702.339,0,0,0,0,0,9356.429,3
0,756.14,0,545.547,545.547,0,0,0,69.626,0,0,0,179.643,1382.079,168.176,358.902,0,0,0,0,0,0,0,0,0,3901.651,1
0,993.389,0,851.543,851.543,0,0,0,0,37.073,474.491,0,45.032,856.774,76.58,145.033,76.182,51.667,1105.094,0,0,242.441,0,0,0,352.532,1
0,10172.986,1488.284,270.749,270.749,0,294.498,0,120.333,49.605,507.75,38.127,955.537,755.865,171.683,145.148,263.485,0,0,0,0,0,0,0,0,756.483,2
0,5508.812,0,1522.626,944.272,578.354,456.922,0,69.579,43.701,0,0,562.149,51.004,36.423,14.581,97.813,251.873,0,0,0,0,0,0,0,404.52,2
0,0,0,503.468,503.468,0,0,13.115,208.845,0,0,0,306.588,2568.87,611.045,188.338,24.659,0,0,0,0,0,0,0,0,1543.455,2
0,1792.641,0,1098.285,484.079,614.206,0,558.747,291.48,159.01,3188.611,203.927,2219.954,663.652,114.28,25.667,192.547,103.716,0,277.331,0,0,0,0,0,503.476,1
0,0,0,673.234,673.234,0,0,131.443,0,0,0,0,265.204,507.906,146.471,68.82,0,0,0,0,0,0,0,0,0,2071.909,1
0,1839.424,0,566.013,566.013,0,0,104.558,49.931,0,0,0,189.988,394.77,102.054,0,51.864,77.523,0,555.154,0,0,0,0,0,470.023,1
4747.73,5194.768,2112.948,354.01,354.01,0,0,455.7,206.83,113.03,1434.319,151.372,3919.519,1056.443,390.118,78.442,87.932,277.533,0,560.738,0,130.769,1142.356,0,0,639.008,1
0,459.878,0,1087.161,452.911,634.25,0,0,31.718,74.985,573.136,74.098,4584.207,662.293,195.422,37.256,0,23.827,0,208.412,0,0,0,667.371,2433.41,2481.826,1
0,56.75,7267.674,299.87,299.87,0,276.043,155.762,49.955,35.382,570.9,132.089,389.569,759.04,289.641,0,51.126,2.37,0,0,0,0,0,0,0,366.902,3
6211.839,4315.62,0,1393.3,1063.814,329.487,0,328.477,200.171,81.441,829.163,0,2705.609,1174.825,160.488,52.796,474.46,239.428,0,187.196,0,0,0,0,0,795.294,1
1875.485,7186.644,5822.855,444.272,444.272,0,807.329,214.47,101.546,166.321,1753.614,227.816,3479.65,517.797,341.26,0,24.769,377.819,0,877.238,0,0,299.803,0,0,568.507,1
0,418.642,0,961.19,961.19,0,1022.799,0,130.656,43.533,0,100.243,666.384,1149.705,197.965,332.88,170.096,16.039,0,51.186,0,0,0,0,0,1084.726,1
1863.028,3554.815,2344.409,595.681,595.681,0,0,276.181,69.768,48.687,662.367,0,1701.066,99.146,60.43,14.582,30.629,165.793,0,459.084,0,0,0,0,0,429.185,1
1046.71,5850.145,0,822.549,211.148,611.401,0,201.925,69.576,38.532,493.386,0,1403.09,1438.001,543.593,110.737,106.984,310.849,0,330.726,0,0,0,0,0,969.998,1
0,517.016,0,1502.035,942.209,279.82,512.507,371.188,100.447,49.308,504.562,126.609,3193.13,3709.866,302.169,192.836,647.293,29.268,0,0,1092.696,618.235,0,0,0,629.837,3
0,10815.151,3854.903,643.464,643.464,0,488.824,243.608,140.171,150.509,1677.972,301.897,2050.797,622.314,176.489,25.776,0,568.999,0,46.56,0,0,3976.092,0,0,324.233,1
995.012,3594.807,2172.288,1163.505,757.298,406.208,0,162.944,69.63,38.774,496.435,0,135.748,231.435,69.228,0,7.573,165.961,0,461.983,0,0,0,0,0,700.1,1
0,1898.304,0,905.432,905.432,0,0,0,313.187,50.603,0,0,1601.478,602.579,143.055,60.498,872.563,91.914,0,61.908,0,259.892,0,0,0,5380.845,2
884.069,3633.66,0,587.904,587.904,0,500.912,0,59.739,16.128,169.898,0,609.639,1535.666,318.009,53.293,15.029,149.116,0,343.41,0,0,0,0,0,978.824,1
0,15153.557,7496.543,765.932,765.932,0,0,369.133,71.217,71.058,901.812,219.686,1336.855,350.404,85.005,85.005,0,1092.713,0,1054.195,0,0,0,0,0,1615.044,1
0,4366.988,0,288.948,288.948,0,0,0,39.632,14.881,172.459,0,241.304,251.373,111.329,0,63.206,202.862,0,0,0,0,0,0,0,453.348,2
